no,tanggal,keterangan_jkb,sumber_informasi,waktu_informasi,alamat_kejadian,rt,rw,kelurahan,kecamatan,wilayah,objek_kejadian_awal,kode_objek_bencana,kategori_objek_bencana,objek_kejadian_lainnya,kode_objek_bencana_lainnya,kategori_objek_bencana_lainnya,id_bangunan,jenis_bangunan,id_sebab,sebab_kejadian,keterangan_sebab_kejadian,waktu_respon,menit_respon,jumlah_unit,jumlah_sdm,lama_operasi_hari,lama_operasi_jam,lama_operasi_menit,luas_area_kejadian,petugas_mati,petugas_luka,masyarakat_mati,masyarakat_luka,objek_bp,objek_bup,objek_bi,objek_kd,objek_ln,jumlah_kk,jumlah_jiwa,taksiran_kerugian,kronologis_kejadian,keterangan
1277,10/2/2013,Bencana Kebakaran,Masyarakat,22:00,"Jl. Imam Bonjol, Cikarang Barat, Bekasi",,,Bekasi,Bekasi,Kota Bekasi,Pabrik Kertas,BI,Bangunan Industri,,,,BR,Bangunan Rendah,LN,Lain,Belum diketahui,23:45,105,9,45,7,23,10080,"40,000",0,0,0,0,-,-,1,-,-,NA,NA,1700000000000,"Sampai saat ini, kebakaran di pabrik daur ulang kertas masih berlangsung.",PT. Fajar Papper
1278,10/3/2013,Bencana Kebakaran,Masyarakat,4:40,Jl. Percetakan Negara 5,11,1,Cempaka Putih Barat,Cempaka Putih,Jakarta Pusat,Kompor Gas,LN,Lain-Lain,,,,BR,Bangunan Rendah,KP,Kompor,Gas,4:45,5,12,60,0,0,20,9,0,0,0,0,1,-,-,-,-,NA,NA,2000000,"Akibat kebocoran pada regulator kompor gas, api membakar kompor dan terjadi perambatan ke bufet.",Pemilik : Bp. Sukarno 50thn
1279,10/3/2013,Bencana Kebakaran,Masyarakat,16:05,"Jl. Masda, Teluk Indah Blok O No.80",10,9,Pejagalan,Penjaringan,Jakarta Utara,Rumah Tinggal,BP,Bangunan Perumahan,,,,BR,Bangunan Rendah,LS,Listrik,Arus Pendek Listrik,16:12,7,10,50,0,0,35,75,0,0,0,0,1,-,-,-,-,1,5,25000000,"Akibat korsleting pada rangkaian listrik di atas plapon, timbul api dan menyambar bahan yang mudah terbakar dan membesar","Pemilik Rumah : Bpk. Rahmat 60th, Kendala operasional : Lalu Lintas Macet"
1280,10/3/2013,Bencana Kebakaran,Petugas Instansi Lain,19:05,Jl. Pulau Lentut (Kawasan Industri Pulogadung),,,Rawa Terate,Cakung,Jakarta Timur,Pabrik Gelas,BI,Bangunan Industri,,,,BR,Bangunan Rendah,LN,Lain,Tungku Dapur Produksi,19:10,5,2,10,0,0,15,0,0,0,0,0,-,-,1,-,-,0,0,200000,Penumpukan minyak di tungku dapur produksi tersulut hawa panas lalu menyala,Api dapat dipadamkan petugas keamanan pabrik
1281,10/3/2013,Bencana Kebakaran,Masyarakat,21:25,Jl. Taruna Jaya No.8,5,13,Cibubur,Ciracas,Jakarta Timur,Tiang Listrik,LN,Lain-Lain,,,,BR,Bangunan Rendah,LS,Listrik,Arus Pendek Listrik,21:33,8,2,10,0,0,3,0,0,0,0,0,-,-,-,-,1,0,0,NA,Diduga arus pendek lpada tiang listrik PLN hingga membakar dan merambat kabel yang lain,Padam oleh PLN
1282,10/3/2013,Bencana Kebakaran,Masyarakat,10:05,Jl. Jelambar Jaya 3,10,10,Jelambar,Grogol Petamburan,Jakarta Barat,Pabrik Plastik,BI,Bangunan Industri,Rumah Tinggal,BP,Bangunan Perumahan,BR,Bangunan Rendah,LN,Lain,Percikan Las,10:10,5,35,175,1,11,1495,"5,000",0,0,0,4,104,-,1,-,-,586,1449,32000000000,"Akibat dari percikan api las di lt.2 pabrik plastik, menyambar bahan-bahan plastik hingga terbakar lalu membesar merambat hingga ke pemukiman penduduk di sekitar pabrik",Selesai pemadaman pada piket Grup B Tgl. 4 Oktober 2013
1283,10/4/2013,Bencana Kebakaran,Masyarakat,8:55,Jl. H. Ridi,15,3,Ulujami,Pesanggrahan,Jakarta Selatan,Rumah Tinggal,BP,Bangunan Perumahan,,,,BR,Bangunan Rendah,LS,Listrik,Arus Pendek Listrik,9:00,5,1,5,0,0,20,6,0,0,0,0,1,-,-,-,-,NA,1,10000000,Diduga dari percikan api akibat konsleting listrik diatas plafon yang kemudian menyambar sluruh plafon dan membesar menghabiskan 1 kamar kost,
1284,10/4/2013,Bencana Kebakaran,Masyarakat,19:00,Jl. Pasar Sore,12,6,Palmerah,Palmerah,Jakarta Barat,Rumah Tinggal,BP,Bangunan Perumahan,,,,BR,Bangunan Rendah,LS,Listrik,Arus Pendek Listrik,19:05,5,25,125,0,3,0,250,0,0,0,0,14,-,-,-,-,14,20,550000000,Diduga akibat percikan api dari konsleting listrik hingga membesar dan membakar rumah disekitarnya,
1285,10/5/2013,Bencana Kebakaran,Masyarakat,2:51,Jl. Gatot Subroto (Seberang Gedung Bidakara),,,Pancoran,Pancoran,Jakarta Selatan,Taxi Express,KD,Kendaraan,,,,,,LS,Listrik,Arus Pendek Listrik,2:55,4,1,5,0,0,20,,0,0,0,0,-,-,-,1,-,NA,NA,120000000,Saat perjalanan tiba-tiba dari kap bagian depan keluar asap dan percikan api hingga membesar dan membakar seluruh badan mobil Taxi tersebut,Taxi Express B 1523 KTB
1286,10/5/2013,Bencana Kebakaran,Masyarakat,3:45,Jl. Inspeksi Kirana Nagrak - Kp. Rawa Adem,2,5,Rorotan,Cilincing,Jakarta Utara,Rumah Tinggal,BP,Bangunan Perumahan,Gudang Kayu/Lapak,BU,Bangunan Umum dan Perdagangan,BR,Bangunan Rendah,LS,Listrik,Arus Pendek Listrik,3:55,10,14,70,0,1,45,300,0,0,0,0,1,1,-,1,-,1,13,200000000,Berasal dari konsleting listrik akibat penggunaan yang salah kemudian membesar dan menghabiskan seluruh rumah dan lapak madura/gudang kayu,Pemilik Lapak H. Muhammad
1287,10/5/2013,Bencana Bangunan Runtuh (operasi penyelamatan Collapse Structure).,Masyarakat,8:35,"Jl. Perum Citra 5, Blok F1, No. 16",,,Pegadungan,Kalideres,Jakarta Barat,Rumah tinggal,BP,Bangunan Perumahan,,,,BR,Bangunan Rendah,LN,Lain,Bangunan Runtuh,8:40,5,8,40,0,4,50,360,0,0,1,3,1,-,-,-,-,NA,NA,NA,"Bangunan perumahan yang sedang dalam masa pembangunan, tiba- tiba rubuh tanpa di ketahui penyebabnya.","3 orang luka- luka : Bp. Paiman (33Thn), Bp. Mardi (62Th), Bp. Suparno (48Th). Korban Meninggal Dunia : Ibu Sinta."
1288,10/5/2013,Bencana Kebakaran,Masyarakat,13:50,Jl. Tebet Barat Dalam,9,6,Tebet Barat,Tebet,Jakarta Selatan,Gardu Listrik PLN,LN,Lain-Lain,,,,BR,Bangunan Rendah,LS,Listrik,Arus Pendek Listrik,13:55,5,1,5,0,1,9,6,0,0,0,0,-,-,-,-,1,NA,NA,100000000,"Terjadi konsleting listrik pada trafo gardu listrik PLN, sehingga timbul ledakan dan terjadi kebakaran",
1289,10/5/2013,Bencana Kebakaran,Petugas Instansi Lain,16:45,Jl. Alteri Pondok Indah,,,Kebayoran Lama Selatan,Kebayoran Lama,Jakarta Selatan,Mobil Mitsubishi,KD,Kendaraan,,,,,,LS,Listrik,Arus Pendek Listrik,16:50,5,1,5,0,0,30,,0,0,0,0,-,-,-,1,-,NA,NA,60000000,"Terjadi konsleting pada ACCU mobil Mitsubishi Lancer B1173 MT, Api dengan cepat membesar dan membakar seluruh mobil",
1290,10/5/2013,Bencana pada Ketinggian (operasi penyelamatan Beda Ketinggian),Masyarakat,18:35,"Jl. Dana Karya, No. 5",1,8,Gedong,Pasar Rebo,Jakarta Timur,Evakuasi Korban,LN,Lain-Lain,,,,,,LN,Lain,Orang depresi dan bunuh diri,18:50,15,1,5,0,1,25,,0,0,1,0,-,-,-,-,-,NA,NA,NA,"Korban sengaja menceburkan diri kedalam sumur yang kedalaman nya +-20m, akibat korban mengidap penyakit yang tidak kunjung sembuh. ",Korban meninggal dunia menceburkan diri jam 17:30. Kemudian melapor ke petugas pukul 18:35
1291,10/5/2013,Bencana Kebakaran,Petugas Instansi Lain,11:25,"Jl. Wijaya Kusuma, Cendrawasih Raya 10A",6,7,Pegadungan,Kalideres,Jakarta Barat,Gardu listrik,LN,Lain-Lain,,,,BR,Bangunan Rendah,LS,Listrik,Arus Pendek Listrik,11:35,10,5,25,0,2,35,2,0,0,0,0,-,-,-,-,1,NA,NA,30000000,"Terjadi konsleting pada pengkabelan listrik didalam gardu, sehingga mengakibatkan kebakaran pada gardu listrik tersebut.",
1292,10/5/2013,Bencana Kebakaran,Masyarakat,12:05,"Jl. H. Mading, No. 52",9,2,Kembangan Utara,Kembangan,Jakarta Barat,Kompor Gas,LN,Lain-Lain,,,,,,KP,Kompor,Gas,12:15,10,1,5,0,0,25,,0,0,0,0,-,-,-,-,1,NA,NA,600000,"Terjadi ledakan pada tabung gas, sehingga mengakibatkan kebakaran pada gerobak soto",Pemilik Bp. Edi 53 Thn
1293,10/6/2013,Bencana Kebakaran,Masyarakat,0:00,"Jl. Pondok Jaya, Kel. Pondok Jaya, Kec. Pondok Aren",7,2,Tangerang,Tangerang,Kota Tangerang,Kios/ Toko,BU,Bangunan Umum dan Perdagangan,,,,BR,Bangunan Rendah,LS,Listrik,Arus Pendek Listrik,0:05,5,2,10,0,1,20,80,0,0,0,0,-,4,-,-,-,NA,NA,250000000,"Terjadi konsleting listrik pada salah satu kios, sehingga mengakibatkan kebakaran","Yang terbakar 4 buah kios, 3 kios klontong, 1 kios HP, Pemilik Ibu Jubaedah "
1294,10/6/2013,Bencana Kebakaran,Masyarakat,3:25,"Jl. Moch. Kahfi 1, Brigif Raya",3,4,Cipedak,Jagakarsa,Jakarta Selatan,Rumah Makan,BU,Bangunan Umum dan Perdagangan,,,,BR,Bangunan Rendah,LS,Listrik,Arus Pendek Listrik,3:30,5,2,10,0,0,15,4,0,0,0,0,-,1,-,-,-,NA,NA,5000000,"Terjadi konlsting listrik pada rumah makan, menyambar bahan yang mudah terbakar, sehingga menyebabkan kebakaran.",Pemilik Bp. Hasanudin 51Thn
1295,10/6/2013,Bencana Kebakaran,Masyarakat,14:00,Jl. Pangeran Jayakarta Blok A No.12,7,10,Mangga Dua Selatan,Sawah Besar,Jakarta Pusat,Ruko (3 lantai),BU,Bangunan Umum dan Perdagangan,,,,BR,Bangunan Rendah,LN,Lain,Bensin,14:05,5,15,75,0,0,40,100,0,0,0,0,-,1,-,-,-,0,0,200000000,"Orang sengaja membakar ruko di Lt.1, dengan menyiram bensin untuk menghilangkan jejak setelah merampok isi ruko.",
1296,10/6/2013,Bencana Kebakaran,Petugas Pemadam,10:00,Jl. Paus No.8,2,17,Rawamangun,Pulogadung,Jakarta Timur,Tiang Listrik,LN,Lain-Lain,,,,BR,Bangunan Rendah,LS,Listrik,Arus Pendek Listrik,10:02,2,1,5,0,0,4,3,0,0,0,0,-,-,-,-,1,0,0,5000000,Diduga  hubungan arus pendek listrik pada kabel udara tiang listrik hingga kabel terbakar,Padam dengan APAR
1297,10/6/2013,Bencana Kebakaran,Masyarakat,9:55,Jl. Panjang Raya,6,3,Kelapa Dua,Kebun Jeruk,Jakarta Barat,Sampah,LN,Lain-Lain,,,,,,LN,Lain,Pembakaran Sampah,10:00,5,2,10,0,0,15,4,0,0,0,0,-,-,-,-,1,0,0,NA,"Warga membakar sampah, lalu api membesar",
1298,10/6/2013,Bencana Kebakaran,Masyarakat,10:45,Jl. Rawa Kepa Utama,2,12,Tomang,Grogol Petamburan,Jakarta Barat,Rumah Tinggal,BP,Bangunan Perumahan,Kursi,LN,Lain-Lain,BR,Bangunan Rendah,RK,Rokok,Rokok,10:50,5,0,2,0,0,5,0,0,0,0,0,-,-,-,-,1,0,0,100000,"Akibat orang merokok, lupa ditaruh di pinggir kursi hingga membakar kursi",Dapat dipadamkan warga
1299,10/7/2013,Bencana Kebakaran,Masyarakat,11:00,Jl. Mampang Prapatan II No.75,1,7,Mampang Prapatan,Mampang Prapatan,Jakarta Selatan,Rumah Tinggal,BP,Bangunan Perumahan,,,,BR,Bangunan Rendah,LS,Listrik,Arus Pendek Listrik,11:05,5,14,70,0,0,55,200,0,0,0,0,1,-,-,-,-,1,5,100000000,"Hubungan singkat di atas plafon, api membesar sehingga satu rumah tinggal terbakar",
1300,10/7/2013,Bencana Kebakaran,Masyarakat,12:14,Jl. Kemandoran VIII,3,3,Grogol Utara,Kebayoran Lama,Jakarta Selatan,Rumah Tinggal,BP,Bangunan Perumahan,Mobil,KD,Kendaraan,BR,Bangunan Rendah,LN,Lain,Api Tabunan,12:20,6,8,40,0,1,0,60,0,0,0,0,1,-,-,1,-,1,4,80000000,api tabunan membesar merambat ke garasi sehingga satu bangunan rumah tinggal & satu mobil terbakar,
1301,10/7/2013,Bencana Kebakaran,Masyarakat,13:40,Jl. Gotong Royong,1,7,Bekasi,Bekasi,Kota Bekasi,Rumah Kontrakan,BP,Bangunan Perumahan,,,,BR,Bangunan Rendah,LS,Listrik,Arus Pendek Listrik,13:45,5,2,10,0,1,0,216,0,0,0,0,9,-,-,-,-,9,25,1000000000,"Hubungan singkat di atas plafon, api membesar sehingga 9 bangunan kontrakan terbakar",
1302,10/7/2013,Bencana Kebakaran,Masyarakat,14:50,Jl. Garnisium No.1,3,4,Karet Semanggi,Setiabudi,Jakarta Selatan,Kantor Kelurahan,BU,Bangunan Umum dan Perdagangan,,,,BR,Bangunan Rendah,LS,Listrik,Arus Pendek Listrik,15:25,35,3,15,0,0,35,120,0,0,0,0,-,1,-,-,-,NA,NA,200000000,"Hubungan singkat di atas plafon, api membesar sehingga sebagian plafon terbakar",
1303,10/7/2013,Bencana Kebakaran,Masyarakat,19:15,Jl. Anggrek Cendrawasih,7,3,Kemanggisan,Palmerah,Jakarta Barat,Kabel PLN,LN,Lain-Lain,,,,,,LS,Listrik,Arus Pendek Listrik,19:22,7,1,5,0,0,30,1,0,0,0,0,-,-,-,-,1,NA,NA,500000,Diduga berasal dari aliran listrik yang terlalu besar dan sudah terjadi pembungkus kabel yang terbuka sehingga memicu untuk kabel tersebut terbakar,
1304,10/7/2013,Bencana Kebakaran,Masyarakat,19:50,Jl. Saharjo Raya Gg. Bakti No. 43,12,5,Manggarai Selatan,Tebet,Jakarta Selatan,Kabel PLN,LN,Lain-Lain,,,,,,LS,Listrik,Arus Pendek Listrik,19:55,5,1,5,0,0,20,2,0,0,0,0,-,-,-,-,1,NA,NA,2000000,Diduga berasal dari aliran listrik yang terlalu besar dan sudah terjadi pembungkus kabel yang terbuka sehingga memicu untuk kabel tersebut terbakar,
1305,10/7/2013,Bencana Kebakaran,Masyarakat,12:30,"Jl. Hayam Wuruk, Ruko Hayam Wuruk III Blok 3 FF No.2",2,7,Kebon Kelapa,Gambir,Jakarta Pusat,Ruko,BU,Bangunan Umum dan Perdagangan,,,,BR,Bangunan Rendah,LS,Listrik,Arus Pendek Listrik,12:34,4,2,10,0,0,5,1,0,0,0,0,-,1,-,-,-,NA,NA,5000000,Hubungan singkat pada panel listrik di Ruko Hayam Wuruk III Blok 3 FF No.2 tetepi tidak menimbulkan kebakaran,
1306,10/7/2013,Bencana Kebakaran,Masyarakat,20:15,Jl. Bendungan Jatiluhur No.21,2,2,Bendungan Hilir,Tanah Abang,Jakarta Pusat,Rumah Tinggal,BP,Bangunan Perumahan,,,,BR,Bangunan Rendah,LS,Listrik,Arus Pendek Listrik,20:28,13,10,50,0,0,15,12,0,0,0,0,1,-,-,-,-,NA,NA,18000000,"Diduga karena hubungan arus pendek pada plafon, timbul api sehingga terjadi kebakaran",
1307,10/8/2013,Bencana pada Ketinggian (operasi penyelamatan Beda Ketinggian),Petugas Instansi Lain,10:45,Jl. Raya Pondok Indah,,,Lebak Bulus,Cilandak,Jakarta Selatan,Evakuasi percobaan bunuh diri,LN,Lain-Lain,,,,BM,Bangunan Menengah,LN,Lain,Percobaan bunuh diri,10:50,5,3,15,0,2,15,,0,0,0,0,-,-,-,-,1,NA,NA,NA,"Evakuasi percobaan bunuh diri oleh pria asal flores. Yang bersangkutan tidak mau di evakuasi, dan mengancam akan membakar petugas dengan BBM yang dia bawa. Dengan alasan keselamatan, akhir nya petugas mundur dan menyerahkan evakuasi ke pihak kepolisian",
1308,10/8/2013,Bencana Kebakaran,Masyarakat,19:30,"Jl. Kemandoran VIII, Komp. P & K",6,11,Grogol Utara,Kebayoran Lama,Jakarta Selatan,Kabel Udara PLN,LN,Lain-Lain,,,,,,LS,Listrik,Arus Pendek Listrik,19:35,5,1,5,0,0,30,2,0,0,0,0,-,-,-,-,1,NA,NA,1000000,"Terjadi konsleting pada kabel udara PLN, sehingga membakar kabel itu sendiri.",
1309,10/8/2013,Bencana Kebakaran,Petugas Instansi Lain,22:45,Jl. Pulo Gebang,5,4,Pulo Gebang,Cakung,Jakarta Timur,Bengkel (Kios) Jok Motor dan Molbil,BU,Bangunan Umum dan Perdagangan,,,,BR,Bangunan Rendah,LS,Listrik,Arus Pendek Listrik,22:50,5,3,15,0,0,30,8,0,0,0,0,-,1,-,-,-,NA,NA,35000000,"Terjadi konsleting pada instalasi listrik atas plafon, kemudian percikan api merambat ke bahan pembuat jok, sehingga menyebabkan kebakaran dan api pun membesar.",
1310,10/9/2013,Bencana Kebakaran,Petugas Pemadam,7:00,Jl. Pemadam no. 98.,7,8,Semper Barat,Cilincing,Jakarta Utara,Mesin ATM,LN,Lain-Lain,,,,,,LS,Listrik,Arus Pendek Listrik,7:05,5,2,10,0,0,10,6,0,0,0,0,-,-,-,-,1,NA,NA,200000000,korsleting listrik pada mesin ATM menyebabkan satu mesin terbakar.,
1311,10/9/2013,Bencana Kebakaran,Masyarakat,8:45,Jl. I Gusti Ngurahrai,1,10,Klender,Duren Sawit,Jakarta Timur,Rumah Tinggal Liar,BP,Bangunan Perumahan,,,,,,LN,Lain,Kerusuhan,8:50,5,23,115,0,3,45,900,0,0,0,0,10,-,-,-,-,NA,NA,NA,Warga tidak puas karena lahan dan tempat tinggalnya di gusur sehingga ia membakar rumahnya sendiri,
1312,10/9/2013,Bencana Kebakaran,Masyarakat,14:40,Jl. Jelambar Jaya IV,8,9,Jelambar,Grogol Petamburan,Jakarta Barat,Mini Market (indomart),BU,Bangunan Umum dan Perdagangan,,,,BR,Bangunan Rendah,LS,Listrik,Arus Pendek Listrik,14:45,5,17,85,0,1,0,108,0,0,0,0,-,1,-,-,-,NA,NA,300000000,diduga dari hubungan arus pendek listrik diatas plapon menimbulkan percikan api pada GENSET hingga menyambar bahan yang mudah terbakar,
1313,10/9/2013,Bencana Kebakaran,Masyarakat,15:15,Jl. Semanan Raya,4,8,Semanan,Kalideres,Jakarta Barat,Mobil B.1977.UI,KD,Kendaraan,,,,,,LN,Lain,Pembakaran Sampah,15:20,5,4,20,0,0,15,,0,0,0,0,-,-,-,1,-,NA,NA,45000000,Orang bakar sampah dekat dengan mobil api membesar dan mengenai mobil hingga membesar,
1314,10/9/2013,Bencana Kebakaran,Masyarakat,16:25,Jl. Garuda,,,Pinang Ranti,Makasar,Jakarta Timur,Bus Trans Jakarta,KD,Kendaraan,,,,,,LS,Listrik,Arus Pendek Listrik,16:30,5,3,15,0,0,35,,0,0,0,0,-,-,-,1,-,NA,NA,60000000,"Diduga dari hubungan singkat pada kabel AC, menimbulkan percikan api lalu menyambar bahan yang mudah terbakar dan membesar.",
1315,10/9/2013,Bencana Kebakaran,Masyarakat,10:05,Jl. Semangka II,15,2,Jati Pulo,Palmerah,Jakarta Barat,Rumah Tinggal,BP,Bangunan Perumahan,,,,BR,Bangunan Rendah,LS,Listrik,Arus Pendek Listrik,18:10,485,17,85,0,9,0,24,0,0,0,0,1,-,-,-,-,1,4,50000000,"Diduga dari hubungan arus pendek listrik di atas plapon di lantai 2, dan menyambar bahan mudah terbakar dan membesar.",
1316,10/10/2013,Bencana Kebakaran,Masyarakat,8:20,Jl. Baru No. 32B,11,1,Cilincing,Cilincing,Jakarta Utara,Rumah Tinggal,BP,Bangunan Perumahan,,,,BR,Bangunan Rendah,LS,Listrik,Arus Pendek Listrik,8:31,11,11,55,0,0,40,28,0,0,0,0,1,-,-,-,-,2,7,300000000,Akibat jalur listrik yang sudah lama sehingga mengakibatkan kabel terbakar karena tidak kuat menahan beban arus listrik,
1317,10/10/2013,Bencana pada Ketinggian (operasi penyelamatan Beda Ketinggian),Masyarakat,15:40,Jl Metro Pondok Indah,,,Pondok Pinang,Kebayoran Lama,Jakarta Selatan,Evakuasi Orang Naik Papan Reklame,LN,Lain-Lain,,,,,,LN,Lain,Ingin Bertemu DKI 1,15:45,5,2,10,0,1,15,,0,0,0,0,-,-,-,-,-,NA,NA,NA,Percobaan bunuh diri lanjutan setelah hari kemarin dapat dievakuasi oleh sudin damkar-pb jakarta selatan,
1318,10/10/2013,Bencana Kebakaran,Masyarakat,14:43,Jl. Lebak Bulus 2 No.58,6,2,Cilandak Barat,Cilandak,Jakarta Selatan,Rumah Tinggal,BP,Bangunan Perumahan,,,,BR,Bangunan Rendah,LS,Listrik,Arus Pendek Listrik,14:49,6,1,5,0,0,15,9,0,0,0,0,1,-,-,-,-,1,3,3000000,"Percikan api berasal dari konsleting listrik diatas plafon, hingga membesar dan membakar seluruh plafon kamar mandi",
1319,10/10/2013,Bencana Kebakaran,Masyarakat,15:00,Jl. Gg. Lele,3,1,Jatinegara,Cakung,Jakarta Timur,Rumah Tinggal,BP,Bangunan Perumahan,,,,BR,Bangunan Rendah,LS,Listrik,Arus Pendek Listrik,15:05,5,14,70,0,0,40,150,0,0,0,0,10,-,-,-,-,10,30,150000000,Diduga berasal dari percikan api akibat konsleting listrik kemudian menyambar bahan mudah terbakar hingga membesar dan menghabiskan 10 bedeng,
1320,10/10/2013,Bencana Kebakaran,Masyarakat,16:00,Jl. Palem Kartika I Blok E No. 6,3,6,Bambu Apus,Cipayung,Jakarta Timur,Rumah Tinggal,BP,Bangunan Perumahan,,,,BR,Bangunan Rendah,LS,Listrik,Arus Pendek Listrik,16:05,5,6,30,0,0,20,100,0,0,0,0,1,-,-,-,-,1,4,50000000,Diduga berasal dari percikan api akibat konsleting listrik kemudian menyambar bahan mudah terbakar hingga membesar dan menghabiskan 1 rumah tinggal,
1321,10/10/2013,Bencana Kebakaran,Masyarakat,16:10,Tol Karang Tengah arah Tangerang Km. 8,7,1,Kembangan Selatan,Kembangan,Jakarta Barat,Mobil Pick-Up B 9826 QM,KD,Kendaraan,,,,,,LN,Lain,Kecelakaan,16:15,5,3,15,0,0,35,8,0,0,1,1,-,-,-,1,-,NA,NA,150000000,"Berawal dari pecah ban kemudian menabrak kendaraan didepannya sehingga kendaraan tergelincir dan terbalik, saat tergelincir tersebut terjadi percikan api dari barang muatan (Cat + Thener) maka terjadi ledakan dan membakar seluruh badan kendaraan",
1322,10/10/2013,Bencana Kebakaran,Masyarakat,12:45,Jl.Pemuda No.9,,,Rawamangun,Pulogadung,Jakarta Timur,Tumpukan Sampah,LN,Lain-Lain,,,,,,RK,Rokok,Rokok,12:48,3,7,35,0,0,15,50,0,0,0,0,-,-,-,-,1,NA,NA,NA,Diduga berasal dari seseorang yang membuang puntung rokok ke tumpukan sampah sehingga membakar seluruh tumpukan sampah dan mengganggu dan membuat khawatir warga sekitar,
1323,10/11/2013,Bencana Kebakaran,Masyarakat,5:50,Jl. Kp. Pangkalan Gg. Moneng,7,10,Semanan,Kalideres,Jakarta Barat,Rumah Tinggal,BP,Bangunan Perumahan,,,,BR,Bangunan Rendah,LS,Listrik,Arus Pendek Listrik,5:55,5,1,5,0,0,25,12,0,0,0,0,1,-,-,-,-,1,4,20000000,Diduga berasal dari percikan api akibat konsleting listrik yang kemudian menyambar bahan mudah terbakar dan membesar,
1324,10/11/2013,Bencana Kebakaran,Masyarakat,12:10,"Jl. Keuangan III, No. E/733",,,Cilandak Barat,Cilandak,Jakarta Selatan,Kompor Gas,LN,Lain-Lain,Sebagian ruang dapur,BP,Bangunan Perumahan,BR,Bangunan Rendah,KP,Kompor,Gas,12:15,5,1,5,0,0,35,6,0,0,0,0,1,-,-,-,1,1,4,3000000,"Terjadi kebocoran pada selang regulator gas LPG, kemudian mengakibatkan kebakaran dan membakar sebagian ruang dapur.",
1325,10/11/2013,Bencana Kebakaran,Petugas Instansi Lain,17:35,"Jl. Perum Kosambi Baru Rasamala Ujung, No. 16",4,9,Duri Kosambi,Cengkareng,Jakarta Barat,Rumah Tinggal,BP,Bangunan Perumahan,,,,BR,Bangunan Rendah,LS,Listrik,Arus Pendek Listrik,17:45,10,1,5,0,0,15,9,0,0,0,0,1,-,-,-,-,NA,NA,200000,"Terjadi konsleting listrik, pecikan api merambat ke tumpukan kayu dan mengakibatkan kebakaran.",
1326,10/13/2013,Bencana Kebakaran,Petugas Instansi Lain,18:35,Jl. Mangga Besar IX Gang Lousupan III,15 & 2,4 & 1,Tangki,Tamansari,Jakarta Barat,Rumah Tinggal,BP,Bangunan Perumahan,Rumah Tinggal,BP,Bangunan Perumahan,BR,Bangunan Rendah,LS,Listrik,Arus Pendek Listrik,18:40,5,30,150,0,3,55,"1,200",0,0,0,0,26,-,-,-,-,30,45,260000000,"Hubungan singkat di atas plafon di rumah Bp. Feng timbul api sehingga api membesar, 26 rumah kontrakan terbakar",
1327,10/14/2013,Bencana Kebakaran,Masyarakat,1:35,Jl. Kamp. Prepet Tanjung Pura II,10,4,Pegadungan,Kalideres,Jakarta Barat,Peternakan Burung,LN,Lain-Lain,,,,BR,Bangunan Rendah,LS,Listrik,Arus Pendek Listrik,1:40,5,7,35,0,0,35,16,0,0,0,0,-,-,-,-,1,NA,NA,5000000,"Hubungan singkat pada kabel peting, menyambar dinding triplek sehingga satu kandang peternakan burung terbakar",
1328,10/14/2013,Bencana Kebakaran,Masyarakat,9:00,Jl. Pergudangan Industri Muara Karang Blok A1B,22,8,Penjaringan,Penjaringan,Jakarta Utara,Gudang Ban Swalaw,BI,Bangunan Industri,,,,BM,Bangunan Menengah,LN,Lain,Belum diketahui,9:05,5,31,155,1,4,1485,"1,250",0,0,0,0,-,-,1,-,-,NA,NA,5000000000,"Pemadaman masih berlangsung, kerugian dan penyebab kebakaran belum diketahui",
1329,10/14/2013,Bencana Kebakaran,Petugas Instansi Lain,11:15,"Jl. R. E Martadinata, Waduk sunter utara",12,15,Tanjung Priok,Tanjung Priok,Jakarta Utara,Tumpukan Sampah,LN,Lain-Lain,,,,,,LN,Lain,Pembakaran Sampah,11:20,5,3,15,0,2,0,500,0,0,0,0,-,-,-,-,1,NA,NA,NA,Warga membakar sampah hingga membesar.,
1330,10/14/2013,Bencana Kebakaran,Masyarakat,12:35,"Jl. Kedondong, Sunter Jaya",13,6,Sunter Jaya,Tanjung Priok,Jakarta Utara,Tumpukan Sampah,LN,Lain-Lain,,,,,,LN,Lain,Pembakaran Sampah,12:40,5,2,10,0,1,30,60,0,0,0,0,-,-,-,-,1,NA,NA,NA,Warga membakar sampah hingga membesar.,
1331,10/14/2013,Bencana Kebakaran,Masyarakat,17:00,Jl. Kayu Mas Utara,6,7,Pulogadung,Pulogadung,Jakarta Timur,Rumah tinggal,BP,Bangunan Perumahan,2 unit motor,KD,Kendaraan,BR,Bangunan Rendah,LS,Listrik,Arus Pendek Listrik,17:05,5,1,0,0,0,35,56,0,0,0,0,1,-,-,2,-,1,5,75000000,"Terjadi konsleting pada plafon, kemudian terjadi perambatan dan mengenai bahan yang mudah terbakar, sehingga mengaikbatkan kebakaran","Yang terbakar 1 unit rumah, 2 sepeda motor (Yamaha Nuvo B 6442 UGA & Yamaha Scorpio (B 6458 TDG) Pemilik Ibu Wendy 55Th"
